,TOKEN,NE-COARSE-LIT,sent_id
102137,carried,O,252
102138,oat,O,252
102139,by,O,252
102140,the,O,252
102141,ships,O,252
102142,of,O,252
102143,this,O,252
102144,lino,O,252
102145,via,O,252
102146,Melbourne,B-LOC,252
102147,.,O,252
102148,The,O,252
102149,line,O,252
102150,is,O,252
102151,composed,O,252
102152,of,O,252
102153,the,O,252
102154,following,O,252
102155,magnificent,O,252
102156,vessels,O,252
102157,Slip,O,252
102158,Ship,O,252
102159,Ship,O,252
102160,Morning,O,252
102161,Light,O,252
102162,Trine,O,252
102163,*,O,252
102164,of,O,252
102165,the,O,252
102166,Seu,O,252
102167,Sirocco,O,252
102168,Red,O,252
102169,Jacket,O,252
102170,White,O,252
102171,Jacket,O,252
102172,Star,O,252
102173,ef,O,252
102174,the,O,252
102175,East,O,252
102176,White,O,252
102177,Star,O,252
102178,Mermaid,O,252
102179,Telegraph,O,252
102180,Blue,O,252
102181,Jacket,O,252
102182,Shalimar,O,252
102183,Arabian,O,252
102184,And,O,252
102185,many,O,252
102186,other,O,252
102187,.,O,252
102188,wel,O,252
102189,!,O,252
102190,-,O,252
102191,known,O,252
102192,in,O,252
102193,the,O,252
102194,trade,O,252
102195,.,O,252
102216,7HE,O,253
102217,QUERY,O,253
102218,.,O,253
102219,Hark,O,253
102220,’,O,253
102221,tis,O,253
102222,the,O,253
102223,cannons,O,253
102224,dillant,O,253
102225,roar,O,253
102226,",",O,253
102227,Rclounds,O,253
102228,from,O,253
102229,Galiia,B-LOC,253
102230,’,O,253
102231,s,O,253
102232,hoftile,O,253
102233,fhoie,O,253
102234,.,O,253
102235,The,O,253
102236,flgnal,O,253
102237,’,O,253
102238,n,O,253
102239,giv,O,253
102240,’,O,253
102241,n,O,253
102242,;,O,253
102243,the,O,253
102244,ftrvile,O,253
102245,band,O,253
102246,*,O,253
102247,Await,O,253
102248,their,O,253
102249,haughty,O,253
102250,Chief,O,253
102251,’,O,253
102252,s,O,253
102253,commands,O,253
102254,.,O,253
102255,He,O,253
102256,conics,O,253
102257,",",O,253
102258,he,O,253
102259,comes,O,253
102260,",",O,253
102261,th,O,253
102262,’,O,253
102263,infidious,O,253
102264,foe,O,253
102265,!,O,253
102266,Say,O,253
102267,",",O,253
102268,Britons,O,253
102269,",",O,253
102270,fhall,O,253
102271,be,O,253
102272,conquer,O,253
102273,?,O,253
102274,No,O,253
102275,.,O,253
102276,On,O,253
102277,Agincuurt,O,253
102278,’,O,253
102279,s,O,253
102280,and,O,253
102281,CrefTy,O,253
102282,’,O,253
102283,s,O,253
102284,plain,O,253
102285,Have,O,253
102286,our,O,253
102287,brave,O,253
102288,fathers,O,253
102289,hied,O,253
102290,in,O,253
102291,vain,O,253
102292,;,O,253
102293,Can,O,253
102294,their,O,253
102295,degenerate,O,253
102296,offspring,O,253
102297,bear,O,253
102298,A,O,253
102299,foreign,O,253
102300,Dcfpot,O,253
102301,’,O,253
102302,s,O,253
102303,yoke,O,253
102304,to,O,253
102305,wear,O,253
102306,;,O,253
102307,And,O,253
102308,life,O,253
102309,",",O,253
102310,defpoild,O,253
102311,of,O,253
102312,freedom,O,253
102313,",",O,253
102314,owe,O,253
102315,To,O,253
102316,Europe,B-LOC,253
102317,’,O,253
102318,s,O,253
102319,tyrant,O,253
102320,?,O,253
102321,Britons,O,253
102322,",",O,253
102323,No,O,253
102324,.,O,253
102325,When,O,253
102326,fuperflittou,O,253
102327,*,O,253
102328,Philips,O,253
102329,boafl,O,253
102330,",",O,253
102331,The,O,253
102332,vail,O,253
102333,Armada,O,253
102334,",",O,253
102335,brav,O,253
102336,’,O,253
102337,d,O,253
102338,our,O,253
102339,coift,O,253
102340,",",O,253
102341,Our,O,253
102342,tires,O,253
102343,upheld,O,253
102344,Ei,O,253
102345,1,O,253
102346,/,O,253
102347,a,O,253
102348,’,O,253
102349,s,O,253
102350,throne,O,253
102351,",",O,253
102352,And,O,253
102353,",",O,253
102354,wi,O,253
102355,:,O,253
102356,h,O,253
102357,her,O,253
102358,rights,O,253
102359,",",O,253
102360,preferv,O,253
102361,’,O,253
102362,d,O,253
102363,their,O,253
102364,own,O,253
102365,.,O,253
102366,Shall,O,253
102367,we,O,253
102368,thole,O,253
102369,glorious,O,253
102370,rights,O,253
102371,forego,O,253
102372,I,O,253
102373,Each,O,253
102374,Britifh,O,253
102375,voice,O,253
102376,eaclaims—No,O,253
102377,.,O,253
102378,No,O,253
102379,.,O,253
102380,Not,O,253
102381,even,O,253
102382,a,O,253
102383,legil,O,253
102384,Prince,O,253
102385,could,O,253
102386,bind,O,253
102387,lu,O,253
102388,Icrvile,O,253
102389,chain,O,253
102390,the,O,253
102391,Bntiih,O,253
102392,mind,O,253
102393,.,O,253
102394,When,O,253
102395,Wit,O,253
102396,liam,O,253
102397,",",O,253
102398,our,O,253
102399,deliverer,O,253
102400,",",O,253
102401,came,O,253
102402,",",O,253
102403,How,O,253
102404,btightly,O,253
102405,glow,O,253
102406,’,O,253
102407,d,O,253
102408,the,O,253
102409,patriot,O,253
102410,flame,O,253
102411,!,O,253
102412,Still,O,253
102413,dots,O,253
102414,that,O,253
102415,flame,O,253
102416,as,O,253
102417,brightly,O,253
102418,glow,O,253
102419,—,O,253
102420,Shail,O,253
102421,Bonapai,O,253
102422,z,O,253
102423,fupprels,O,253
102424,i,O,253
102425,;,O,253
102426,?,O,253
102427,No,O,253
102428,.,O,253
102429,On,O,253
102430,dilluiit,O,253
102431,fhores,O,253
102432,by,O,253
102433,Maua,O,253
102434,’,O,253
102435,aiivcn,O,253
102436,led,O,253
102437,",",O,253
102438,Britons,O,253
102439,appear,O,253
102440,’,O,253
102441,d,O,253
102442,",",O,253
102443,and,O,253
102444,Frenchmen,O,253
102445,fled,O,253
102446,.,O,253
102447,Can,O,253
102448,their,O,253
102449,dcfccndairts,O,253
102450,tfiofc,O,253
102451,withttaod,O,253
102452,Who,O,253
102453,fight,O,253
102454,to,O,253
102455,guirdtheir,O,253
102456,native,O,253
102457,land,O,253
102458,.,O,253
102459,Their,O,253
102460,hearths,O,253
102461,and,O,253
102462,alicrs,O,253
102463,;,O,253
102464,from,O,253
102465,a,O,253
102466,foe,O,253
102467,Ciuci,O,253
102468,and,O,253
102469,facriicpious,O,253
102470,?,O,253
102471,—,O,253
102472,No,O,253
102473,.,O,253
102474,B,O,253
102475,ell,O,253
102476,Illr,O,253
102477,!,O,253
102478,whofe,O,253
102479,fame,O,253
102480,",",O,253
102481,from,O,253
102482,age,O,253
102483,to,O,253
102484,age,O,253
102485,",",O,253
102486,Hath,O,253
102487,dignify,O,253
102488,’,O,253
102489,d,O,253
102490,rh,O,253
102491,‘,O,253
102492,hilloric,O,253
102493,page,O,253
102494,.,O,253
102495,Mull,O,253
102496,thou,O,253
102497,to,O,253
102498,power,O,253
102499,tyrannic,O,253
102500,bend,O,253
102501,—,O,253
102502,Thy,O,253
102503,long,O,253
102504,",",O,253
102505,long,O,253
102506,courlc,O,253
102507,of,O,253
102508,glory,O,253
102509,end,O,253
102510,?,O,253
102511,Mull,O,253
102512,Britain,O,253
102513,yield,O,253
102514,to,O,253
102515,Freedoms,O,253
102516,foe,O,253
102517,i,O,253
102518,United,O,253
102519,millions,O,253
102520,aufwer—No,O,253
102521,.,O,253
102542,HESTER,O,254
102543,",",O,254
102544,TUESDAY,O,254
102545,",",O,254
102546,DEC,O,254
102547,.,O,254
102548,30,O,254
102549,.,O,254
102550,INFIRMARY,O,254
102551,",",O,254
102552,&,O,254
102553,c,O,254
102554,.,O,254
102555,Inoculated,O,254
102556,for,O,254
102557,the,O,254
102558,Cow,O,254
102559,Pox,O,254
102560,10,O,254
102561,Made,O,254
102562,In-patient,O,254
102563,.,O,254
102564,.,O,254
102565,.,O,254
102566,.,O,254
102567,•,O,254
102568,li,O,254
102569,-,O,254
102570,;,O,254
102571,-,O,254
102572,tieu,O,254
102573,*,O,254
102574,i,O,254
102575,diicharycd,O,254
102576,cured,O,254
102577,7,O,254
102578,Lunatics,O,254
102579,discharged,O,254
102580,cured,O,254
102581,.,O,254
102582,0,O,254
102583,telicvcd,O,254
102584,-,O,254
102585,1,O,254
102586,At,O,254
102587,Friends,O,254
102588,Request,O,254
102589,a,O,254
102590,Made,O,254
102591,Out-patient,O,254
102592,*,O,254
102593,i,O,254
102594,Relieved,O,254
102595,(,O,254
102596,»,O,254
102597,Dead,O,254
102598,-,O,254
102599,*,O,254
102600,I,O,254
102601,>,O,254
102602,ea.l,O,254
102603,i,O,254
102604,Out-patients,O,254
102605,dtsclig,O,254
102606,.,O,254
102607,curvo,O,254
102608,IU,O,254
102609,|,O,254
102610,IJ,O,254
102611,;,O,254
102612,-,O,254
102613,hc-i.t,O,254
102614,l.aoout,O,254
102615,»,O,254
102616,Relieved,O,254
102617,-,O,254
102618,d,O,254
102619,■,O,254
102620,In-patient,O,254
102621,*,O,254
102622,admitted,O,254
102623,6,O,254
102624,Dead,O,254
102625,-,O,254
102626,-,O,254
102627,•,O,254
102628,Out-patlcntf,O,254
102629,43,O,254
102630,Made,O,254
102631,In-patients,O,254
102632,0,O,254
102633,j,O,254
102634,Hi,O,254
102635,>,O,254
102636,me-pahciits,O,254
102637,.,O,254
102638,.,O,254
102639,_,O,254
102640,.,O,254
102641,.,O,254
102642,.,O,254
102643,.,O,254
102644,_,O,254
102645,?,O,254
102646,v,O,254
102647,Home-patients,O,254
102648,cured,O,254
102649,4,O,254
102650,I,O,254
102651,Accidents,O,254
102652,.,O,254
102653,.,O,254
102654,.,O,254
102655,;,O,254
102656,.,O,254
102657,.,O,254
102658,.,O,254
102659,0,O,254
102660,Made,O,254
102661,Out-patient,O,254
102662,O,O,254
102663,Lunatics,O,254
102664,„,O,254
102665,M,O,254
102666,Dead,O,254
102667,I,O,254
102668,Patients,O,254
102669,in,O,254
102670,the,O,254
102671,Innr.narv,O,254
102672,.,O,254
102673,.,O,254
102674,.,O,254
102675,M,O,254
102676,Relieved,O,254
102677,0,O,254
102678,Also,O,254
102679,in,O,254
102680,Lunatic,B-BUILDING,254
102681,Hospital,I-BUILDING,254
102682,.,O,254
102683,",",O,254
102684,si,O,254
102685,Huuse,O,254
102686,of,O,254
102687,Krcovrry,O,254
102688,Poients,O,254
102689,Admitted,O,254
102690,I,O,254
102691,Dead,O,254
102692,—,O,254
102693,—,O,254
102694,.,O,254
102695,1,O,254
102696,D.cliar,O,254
102697,£,O,254
102698,edcured,O,254
102699,—,O,254
102700,7,O,254
102701,|,O,254
102702,Remain,O,254
102703,.,O,254
102704,4,O,254
102705,BIRTH,O,254
102706,.,O,254
102707,A,O,254
102708,few,O,254
102709,days,O,254
102710,ago,O,254
102711,",",O,254
102712,at,O,254
102713,h,O,254
102714,;,O,254
102715,s,O,254
102716,home,O,254
102717,rear,O,254
102718,Salisbury,B-LOC,254
102719,",",O,254
102720,the,O,254
102721,Lady,O,254
102722,of,O,254
102723,T,O,254
102724,.,O,254
102725,Atkirso,O,254
102726,"""",O,254
102727,",",O,254
102728,Esq,O,254
102729,.,O,254
102730,was,O,254
102731,safely,O,254
102732,delivered,O,254
102733,cl,O,254
102734,a,O,254
102735,daughter,O,254
102736,",",O,254
102737,being,O,254
102738,their,O,254
102739,twenty-fifth,O,254
102740,child,O,254
102741,.,O,254
102742,MARRIED,O,254
102743,.,O,254
102744,On,O,254
102745,Sunday,O,254
102746,se,O,254
102747,’,O,254
102748,nngl,O,254
102749,t,O,254
102750,",",O,254
102751,Mr,O,254
102752,Richard,O,254
102753,Latham,O,254
102754,",",O,254
102755,of,O,254
102756,this,O,254
102757,town,O,254
102758,",",O,254
102759,to,O,254
102760,Miss,O,254
102761,Jones,O,254
102762,",",O,254
102763,of,O,254
102764,Slandisf—On,B-LOC,254
102765,the,O,254
102766,16th,O,254
102767,inst,O,254
102768,.,O,254
102769,at,O,254
102770,Sandbach,B-LOC,254
102771,",",O,254
102772,H,O,254
102773,.,O,254
102774,W,O,254
102775,.,O,254
102776,Wharton,O,254
102777,.,O,254
102778,Esq,O,254
102779,",",O,254
102780,of,O,254
102781,Osmaston,B-LOC,254
102782,",",O,254
102783,in,O,254
102784,Derbyshire,B-LOC,254
102785,",",O,254
102786,to,O,254
102787,Miss,O,254
102788,Nancy,O,254
102789,Daniel,O,254
102790,",",O,254
102791,youngest,O,254
102792,daughter,O,254
102793,of,O,254
102794,\,O,254
102795,V,O,254
102796,.,O,254
102797,Daniel,O,254
102798,",",O,254
102799,Esq,O,254
102800,.,O,254
102801,of,O,254
102802,Hassail,B-BUILDING,254
102803,flall,I-BUILDING,254
102804,",",O,254
102805,°,O,254
102806,in,O,254
102807,Cheshire,B-LOC,254
102808,.,O,254
102809,—,O,254
102810,On,O,254
102811,Thursday,O,254
102812,the,O,254
102813,Dth,O,254
102814,mstan,O,254
102815,’,O,254
102816,",",O,254
102817,:,O,254
102818,t,O,254
102819,Warrington,B-LOC,254
102820,",",O,254
102821,Mr,O,254
102822,.,O,254
102823,F.llton,O,254
102824,",",O,254
102825,to,O,254
102826,Mils,O,254
102827,Tavlor,O,254
102828,",",O,254
102829,both,O,254
102830,ol,O,254
102831,that,O,254
102832,place,O,254
102833,.,O,254
102834,-,O,254
102835,Weduesday,O,254
102836,se,O,254
102837,’,O,254
102838,nnight,O,254
102839,at,O,254
102840,Thornhill,B-LOC,254
102841,",",O,254
102842,Matthew,O,254
102843,Bryan,O,254
102844,",",O,254
102845,Esq,O,254
102846,.,O,254
102847,of,O,254
102848,Nttherton,B-LOC,254
102849,",",O,254
102850,neat,O,254
102851,Wakefield,B-LOC,254
102852,.,O,254
102853,to,O,254
102854,Miss,O,254
102855,Wise,O,254
102856,",",O,254
102857,ot,O,254
102858,the,O,254
102859,same,O,254
102860,pace—On,O,254
102861,Erday,O,254
102862,sr,O,254
102863,’,O,254
102864,nnight,O,254
102865,",",O,254
102866,Mr,O,254
102867,Henry,O,254
102868,Ahhorpe,O,254
102869,",",O,254
102870,of,O,254
102871,bcarthff,B-LOC,254
102872,",",O,254
102873,in,O,254
102874,Derbyshire,B-LOC,254
102875,",",O,254
102876,to,O,254
102877,Miss,O,254
102878,Mary,O,254
102879,Bromley,O,254
102880,",",O,254
102881,of,O,254
102882,Audenshaw,B-LOC,254
102883,",",O,254
102884,near,O,254
102885,Ashtonunder-line,B-LOC,254
102886,.,O,254
102887,—,O,254
102888,Monday,O,254
102889,last,O,254
102890,",",O,254
102891,at,O,254
102892,Liverpool,B-LOC,254
102893,",",O,254
102894,Mr,O,254
102895,<,O,254
102896,},O,254
102897,.,O,254
102898,F,O,254
102899,.,O,254
102900,Harris,O,254
102901,",",O,254
102902,printer,O,254
102903,",",O,254
102904,to,O,254
102905,Mi-s,O,254
102906,Fargisson,O,254
102907,.,O,254
102908,both,O,254
102909,of,O,254
102910,that,O,254
102911,to,O,254
102912,»,O,254
102913,n,O,254
102914,.,O,254
102915,—,O,254
102916,On,O,254
102917,Chnstmas-day,O,254
102918,",",O,254
102919,at,O,254
102920,the,O,254
102921,Collegiate,B-BUILDING,254
102922,Church,I-BUILDING,254
102923,",",O,254
102924,Mr,O,254
102925,.,O,254
102926,John,O,254
102927,Hartley,O,254
102928,",",O,254
102929,grocer,O,254
102930,",",O,254
102931,to,O,254
102932,Mrs,O,254
102933,.,O,254
102934,fiparks,O,254
102935,",",O,254
102936,widow,O,254
102937,of,O,254
102938,Mr,O,254
102939,.,O,254
102940,Andrew,O,254
102941,Sparc,O,254
102942,-,O,254
102943,",",O,254
102944,late,O,254
102945,of,O,254
102946,Markrt-Ureet-lliie,B-STREET,254
102947,.,O,254
102948,—,O,254
102949,On,O,254
102950,the,O,254
102951,tilth,O,254
102952,inst,O,254
102953,.,O,254
102954,Robert,O,254
102955,Harrison,O,254
102956,",",O,254
102957,hxp,O,254
102958,of,O,254
102959,Cl,B-LOC,254
102960,esdie,I-LOC,254
102961,",",O,254
102962,Captain,O,254
102963,in,O,254
102964,the,O,254
102965,Rings,O,254
102966,Own,O,254
102967,Dtagoons,O,254
102968,",",O,254
102969,to,O,254
102970,Miss,O,254
102971,Jane,O,254
102972,",",O,254
102973,youngest,O,254
102974,daughter,O,254
102975,of,O,254
102976,J,O,254
102977,.,O,254
102978,Tench,O,254
102979,",",O,254
102980,E,O,254
102981,.,O,254
102982,.,O,254
102983,q,O,254
102984,of,O,254
102985,Wexford,B-LOC,254
102986,",",O,254
102987,Ireland,B-LOC,254
102988,.,O,254
102989,DIED,O,254
102990,On,O,254
102991,the,O,254
102992,Ktli,O,254
102993,int,O,254
102994,.,O,254
102995,Mr,O,254
102996,Thomas,O,254
102997,Riding,O,254
102998,",",O,254
102999,of,O,254
103000,Huyton,B-LOC,254
103001,",",O,254
103002,near,O,254
103003,Fre-cot—On,B-LOC,254
103004,Sunday,O,254
103005,se,O,254
103006,’,O,254
103007,nnight,O,254
103008,",",O,254
103009,much,O,254
103010,regretted,O,254
103011,",",O,254
103012,Mrs,O,254
103013,Sudiow,O,254
103014,",",O,254
103015,of,O,254
103016,Hanging,B-LOC,254
103017,Ditch,I-LOC,254
103018,.,O,254
103019,—,O,254
103020,On,O,254
103021,Monday,O,254
103022,last,O,254
103023,",",O,254
103024,Mr,O,254
103025,Richard,O,254
103026,Bent,O,254
103027,",",O,254
103028,of,O,254
103029,Cadishead,B-LOC,254
103030,.,O,254
103031,—,O,254
103032,On,O,254
103033,Wed,O,254
103034,lesday,O,254
103035,last,O,254
103036,",",O,254
103037,aged,O,254
103038,S3,O,254
103039,years,O,254
103040,",",O,254
103041,Edward,O,254
103042,bnart,O,254
103043,.,O,254
103044,Esq,O,254
103045,.,O,254
103046,formerly,O,254
103047,one,O,254
103048,ol,O,254
103049,the,O,254
103050,Aldermen,O,254
103051,of,O,254
103052,Lancaster,B-LOC,254
103053,",",O,254
103054,having,O,254
103055,served,O,254
103056,the,O,254
103057,office,O,254
103058,of,O,254
103059,Mayor,O,254
103060,three,O,254
103061,time,O,254
103062,*,O,254
103063,.,O,254
103064,—,O,254
103065,On,O,254
103066,Wednesday,O,254
103067,sc,O,254
103068,’,O,254
103069,nmght,O,254
103070,",",O,254
103071,Ms,O,254
103072,.,O,254
103073,William,O,254
103074,Hodgkioson.of,O,254
103075,I,B-LOC,254
103076,’,I-LOC,254
103077,reston,I-LOC,254
103078,;,O,254
103079,he,O,254
103080,had,O,254
103081,been,O,254
103082,d,O,254
103083,4,O,254
103084,years,O,254
103085,par,O,254
103086,sh,O,254
103087,clerk,O,254
103088,et,O,254
103089,that,O,254
103090,town,O,254
103091,.,O,254
103092,—,O,254
103093,On,O,254
103094,Wednesday,O,254
103095,sennight,O,254
103096,",",O,254
103097,in,O,254
103098,Flumbe-itreet,B-STREET,254
103099,.,O,254
103100,Liverpool,B-LOC,254
103101,",",O,254
103102,Bridget,O,254
103103,Merchant,O,254
103104,",",O,254
103105,in,O,254
103106,her,O,254
103107,EJOth,O,254
103108,year,O,254
103109,.,O,254
103110,—,O,254
103111,William,O,254
103112,",",O,254
103113,her,O,254
103114,husband,O,254
103115,",",O,254
103116,died,O,254
103117,on,O,254
103118,the,O,254
103119,loth,O,254
103120,Oetiber,O,254
103121,last,O,254
103122,",",O,254
103123,aged,O,254
103124,107,O,254
103125,—,O,254
103126,On,O,254
103127,the,O,254
103128,goth,O,254
103129,in,O,254
103130,«,O,254
103131,-,O,254
103132,t,O,254
103133,.,O,254
103134,aged,O,254
103135,75,O,254
103136,",",O,254
103137,Mr,O,254
103138,Thomas,O,254
103139,Bowden,O,254
103140,",",O,254
103141,of,O,254
103142,Light-oilers,B-LOC,254
103143,",",O,254
103144,Dislry,B-LOC,254
103145,",",O,254
103146,Cheshire,B-LOC,254
103147,.,O,254
103148,He,O,254
103149,had,O,254
103150,filled,O,254
103151,the,O,254
103152,office,O,254
103153,of,O,254
103154,Chapel,O,254
103155,Warden,O,254
103156,",",O,254
103157,in,O,254
103158,great,O,254
103159,respect,O,254
103160,among-t,O,254
103161,Ins,O,254
103162,neighbours,O,254
103163,",",O,254
103164,for,O,254
103165,more,O,254
103166,than,O,254
103167,forty,O,254
103168,years,O,254
103169,.,O,254
103170,—,O,254
103171,On,O,254
103172,Monday,O,254
103173,la-t,O,254
103174,",",O,254
103175,aged,O,254
103176,68,O,254
103177,",",O,254
103178,Mr,O,254
103179,John,O,254
103180,Gieenwo,O,254
103181,J,O,254
103182,",",O,254
103183,of,O,254
103184,L.ttlemoas,B-LOC,254
103185,",",O,254
103186,Jaruie,O,254
103187,.,O,254
103188,—,O,254
103189,On,O,254
103190,Wednesday,O,254
103191,la,O,254
103192,*,O,254
103193,t,O,254
103194,",",O,254
103195,in,O,254
103196,his,O,254
103197,43d,O,254
103198,year,O,254
103199,",",O,254
103200,much,O,254
103201,regretted,O,254
103202,by,O,254
103203,hie,O,254
103204,family,O,254
103205,and,O,254
103206,an,O,254
103207,expensive,O,254
103208,circle,O,254
103209,of,O,254
103210,acquaintance,O,254
103211,",",O,254
103212,Mr,O,254
103213,Hugh,O,254
103214,Joule,O,254
103215,",",O,254
103216,of,O,254
103217,bcllord,B-LOC,254
103218,.,O,254
103219,brewer,O,254
103220,.,O,254
103241,Sundavs,O,255
103242,SC,O,255
103243,MondayV,O,255
103244,:,O,255
103245,Post,O,255
103246,.,O,255
103247,FROM,O,255
103248,THE,O,255
103249,LONDON,B-LOC,255
103250,G,O,255
103251,/,O,255
103252,d-SETTE,O,255
103253,.,O,255
103254,Admiralty-Office,O,255
103255,",",O,255
103256,March,O,255
103257,22,O,255
103258,",",O,255
103259,SOC,O,255
103260,.,O,255
103261,Copy,O,255
103262,of,O,255
103263,a,O,255
103264,Lettei,O,255
103265,from,O,255
103266,the,O,255
103267,Earl,O,255
103268,of,O,255
103269,StXFmcent,O,255
103270,",",O,255
103271,KB,O,255
103272,.,O,255
103273,Admiral,O,255
103274,and,O,255
103275,Commander,O,255
103276,in,O,255
103277,Chief,O,255
103278,efjHii,O,255
103279,M.tjettyt,O,255
103280,Fleet,O,255
103281,employed,O,255
103282,",",O,255
103283,and,O,255
103284,to,O,255
103285,be,O,255
103286,employed,O,255
103287,",",O,255
103288,i,O,255
103289,lit,O,255
103290,Channel,O,255
103291,",",O,255
103292,Soundings,O,255
103293,",",O,255
103294,or,O,255
103295,wherever,O,255
103296,eire,O,255
103297,Hit,O,255
103298,Ma,O,255
103299,jesty,O,255
103300,t,O,255
103301,Service,O,255
103302,thall,O,255
103303,require,O,255
103304,",",O,255
103305,to,O,255
103306,William,O,255
103307,Mar,O,255
103308,",",O,255
103309,den,O,255
103310,",",O,255
103311,Eq,O,255
103312,;,O,255
103313,dated,O,255
103314,or,O,255
103315,.,O,255
103316,board,O,255
103317,the,O,255
103318,Hibernia,O,255
103319,",",O,255
103320,in,O,255
103321,Fnlmouth-H,B-LOC,255
103322,liLour,I-LOC,255
103323,",",O,255
103324,the,O,255
103325,IJlh,O,255
103326,Intant,O,255
103327,",",O,255
103328,Sir,O,255
103329,",",O,255
103330,I,O,255
103331,have,O,255
103332,the,O,255
103333,honour,O,255
103334,to,O,255
103335,transmit,O,255
103336,",",O,255
103337,for,O,255
103338,ttte,O,255
103339,information,O,255
103340,of,O,255
103341,the,O,255
103342,Lords,O,255
103343,commissioners,O,255
103344,of,O,255
103345,the,O,255
103346,admiralty,O,255
103347,",",O,255
103348,the,O,255
103349,inclosed,O,255
103350,copy,O,255
103351,of,O,255
103352,a,O,255
103353,letter,O,255
103354,from,O,255
103355,Capt,O,255
103356,.,O,255
103357,Pafet,O,255
103358,;,O,255
103359,and,O,255
103360,have,O,255
103361,Kr,O,255
103362,",",O,255
103363,",",O,255
103364,Jt,O,255
103365,pleasure,O,255
103366,in,O,255
103367,expressing,O,255
103368,my,O,255
103369,adultat.on,O,255
103370,of,O,255
103371,the,O,255
103372,gallant,O,255
103373,exploit,O,255
103374,therein,O,255
103375,recorded,O,255
103376,.,O,255
103377,*,O,255
103378,1,O,255
103379,am,O,255
103380,",",O,255
103381,&,O,255
103382,c,O,255
103383,.,O,255
103384,3T,O,255
103385,.,O,255
103386,VINCENT,O,255
103387,.,O,255
103388,Egyptienne,O,255
103389,",",O,255
103390,off,O,255
103391,ape,B-LOC,255
103392,Finlilerre,I-LOC,255
103393,",",O,255
103394,-,O,255
103395,‘,O,255
103396,.,O,255
103397,A,O,255
103398,Maitb,O,255
103399,",",O,255
103400,1,O,255
103401,sod,O,255
103402,.,O,255
103403,Mv,O,255
103404,Lord,O,255
103405,",",O,255
103406,I,O,255
103407,have,O,255
103408,the,O,255
103409,honour,O,255
103410,to,O,255
103411,inform,O,255
103412,your,O,255
103413,Lordship,O,255
103414,",",O,255
103415,that,O,255
103416,having,O,255
103417,received,O,255
103418,intelligence,O,255
103419,of,O,255
103420,a,O,255
103421,larje,O,255
103422,French,O,255
103423,Privateer,O,255
103424,being,O,255
103425,in,O,255
103426,the,O,255
103427,harbour,O,255
103428,of,O,255
103429,Murol,O,255
103430,I,O,255
103431,decided,O,255
103432,on,O,255
103433,seizing,O,255
103434,the,O,255
103435,first,O,255
103436,opportunity,O,255
103437,of,O,255
103438,gain,O,255
103439,id,O,255
103440,;,O,255
103441,possession,O,255
103442,ol,O,255
103443,her,O,255
103444,;,O,255
103445,1,O,255
103446,accordingly,O,255
103447,anchored,O,255
103448,his,O,255
103449,Majelty,O,255
103450,’,O,255
103451,sship,O,255
103452,under,O,255
103453,my,O,255
103454,command,O,255
103455,otf,O,255
103456,that,O,255
103457,port,O,255
103458,last,O,255
103459,nigh,O,255
103460,*,O,255
103461,",",O,255
103462,and,O,255
103463,immediately,O,255
103464,«,O,255
103465,ent,O,255
103466,the,O,255
103467,boats,O,255
103468,away,O,255
103469,to,O,255
103470,endeavour,O,255
103471,to,O,255
103472,cut,O,255
103473,her,O,255
103474,out,O,255
103475,",",O,255
103476,in,O,255
103477,which,O,255
103478,",",O,255
103479,i,O,255
103480,am,O,255
103481,happy,O,255
103482,to,O,255
103483,aerju,O,255
103484,.,O,255
103485,-,O,255
103486,nt,O,255
103487,your,O,255
103488,Lordship,O,255
103489,",",O,255
103490,they,O,255
103491,succeeded,O,255
103492,",",O,255
103493,though,O,255
103494,she,O,255
103495,wa,O,255
103496,-,O,255
103497,",",O,255
103498,moored,O,255
103499,close,O,255
103500,to,O,255
103501,the,O,255
103502,beach,O,255
103503,",",O,255
103504,and,O,255
103505,under,O,255
103506,the,O,255
103507,protectin,O,255
103508,!,O,255
103509,of,O,255
103510,two,O,255
103511,batteries,O,255
103512,",",O,255
103513,which,O,255
103514,kept,O,255
103515,up,O,255
103516,an,O,255
103517,incessant,O,255
103518,ft,O,255
103519,.,O,255
103520,~,O,255
103521,till,O,255
103522,she,O,255
103523,was,O,255
103524,towed,O,255
103525,clear,O,255
103526,of,O,255
103527,their,O,255
103528,range,O,255
103529,.,O,255
103530,This,O,255
103531,vessel,O,255
103532,which,O,255
103533,appears,O,255
103534,to,O,255
103535,be,O,255
103536,piHectly,O,255
103537,adapted,O,255
103538,for,O,255
103539,his,O,255
103540,Majesty,O,255
103541,’,O,255
103542,s,O,255
103543,service,O,255
103544,",",O,255
103545,proves,O,255
103546,to,O,255
103547,|,O,255
103548,e,O,255
103549,L,O,255
103550,’,O,255
103551,Alcide,O,255
103552,of,O,255
103553,Bourdeaux,O,255
103554,",",O,255
103555,a,O,255
103556,frigate-built,O,255
103557,ship,O,255
103558,",",O,255
103559,picked,O,255
103560,for,O,255
103561,thirtyfour,O,255
103562,guns,O,255
103563,",",O,255
103564,only,O,255
103565,two,O,255
103566,years,O,255
103567,old,O,255
103568,",",O,255
103569,and,O,255
103570,h.il,O,255
103571,",",O,255
103572,when,O,255
103573,last,O,255
103574,at,O,255
103575,sea,O,255
103576,",",O,255
103577,«,O,255
